# legendlabel: $A e^{-k/\tau}$
# description: 
# m=0.9938337072239355, tau=646.6859173971507[ms]
# fitrange: 1 <= k <= 5000[4.0ms]
# function: $A e^{-k/\tau}$
# 	with parameters:
# 		tau = 646.6859173971507
# 		A = 0.9692993494176645
# 
# legendlabel: $A e^{-k/\tau} + O$
# description: 
# m=0.994261478039535, tau=695.0416806050425[ms]
# fitrange: 1 <= k <= 2999[4.0ms]
# function: $A e^{-k/\tau} + O$
# 	with parameters:
# 		tau = 695.0416806050425
# 		A = 0.9901016772895169
# 		O = -0.024830960041080253
# 
# 1_steps[4.0ms]	2_coefficients	3_stderrs	4_coefficients	5_stderrs
4.242000000000000000e+03	-1.177109134661641632e-01	5.630300709564466100e-02	nan	nan
4.243000000000000000e+03	-1.178279849115737993e-01	5.638417030499719151e-02	nan	nan
4.244000000000000000e+03	-1.178034986018738073e-01	5.635948856638010873e-02	nan	nan
4.245000000000000000e+03	-1.178569408427180693e-01	5.633114568422652180e-02	nan	nan
4.246000000000000000e+03	-1.178148923703936229e-01	5.611778400772314546e-02	nan	nan
4.247000000000000000e+03	-1.178977591558994370e-01	5.599622029245341498e-02	nan	nan
4.248000000000000000e+03	-1.174354720096645044e-01	5.605766659290702114e-02	nan	nan
4.249000000000000000e+03	-1.182226137819284845e-01	5.594097740690736481e-02	nan	nan
4.250000000000000000e+03	-1.179677605839974108e-01	5.589019542476172941e-02	nan	nan
4.251000000000000000e+03	-1.180570706867844211e-01	5.573519555396690139e-02	nan	nan
4.252000000000000000e+03	-1.180637301947096429e-01	5.559346347831548713e-02	nan	nan
4.253000000000000000e+03	-1.182256887454256472e-01	5.552484692313951892e-02	nan	nan
4.254000000000000000e+03	-1.181288838825543530e-01	5.549300056435944178e-02	nan	nan
4.255000000000000000e+03	-1.183413276131460162e-01	5.540787403470236877e-02	nan	nan
4.256000000000000000e+03	-1.182712688102115217e-01	5.533204153729501945e-02	nan	nan
4.257000000000000000e+03	-1.181131536325858711e-01	5.527938838568893093e-02	nan	nan
4.258000000000000000e+03	-1.184767958263655274e-01	5.516604020810233350e-02	nan	nan
4.259000000000000000e+03	-1.182869296447899288e-01	5.527460514306314215e-02	nan	nan
4.260000000000000000e+03	-1.180883230393500460e-01	5.516559010155459158e-02	nan	nan
4.261000000000000000e+03	-1.180282303158702167e-01	5.526268201508712646e-02	nan	nan
4.262000000000000000e+03	-1.182216188699997950e-01	5.502265128021774365e-02	nan	nan
4.263000000000000000e+03	-1.183258800110546655e-01	5.492772875519335435e-02	nan	nan
4.264000000000000000e+03	-1.177780054012624172e-01	5.501115002920557023e-02	nan	nan
4.265000000000000000e+03	-1.180630759579487099e-01	5.489101763725816319e-02	nan	nan
4.266000000000000000e+03	-1.180324338978913368e-01	5.485138936763278572e-02	nan	nan
4.267000000000000000e+03	-1.179718496310113302e-01	5.488466432296716657e-02	nan	nan
4.268000000000000000e+03	-1.175543493758332281e-01	5.476907571686825266e-02	nan	nan
4.269000000000000000e+03	-1.176485581332708807e-01	5.457126942052375335e-02	nan	nan
4.270000000000000000e+03	-1.175487713611891305e-01	5.471007434046334245e-02	nan	nan
4.271000000000000000e+03	-1.174817143967013811e-01	5.470939280891251588e-02	nan	nan
4.272000000000000000e+03	-1.172000463931322789e-01	5.481156230275671670e-02	nan	nan
4.273000000000000000e+03	-1.172608382720482928e-01	5.458118112242168335e-02	nan	nan
4.274000000000000000e+03	-1.171184035476844770e-01	5.451282603711069680e-02	nan	nan
4.275000000000000000e+03	-1.169748253789212739e-01	5.449212020034292780e-02	nan	nan
4.276000000000000000e+03	-1.164398113841803306e-01	5.445064286377153395e-02	nan	nan
4.277000000000000000e+03	-1.165902554464444130e-01	5.423392896305335303e-02	nan	nan
4.278000000000000000e+03	-1.164015949830028429e-01	5.427463847341842951e-02	nan	nan
4.279000000000000000e+03	-1.162219217827574064e-01	5.403082302566344919e-02	nan	nan
4.280000000000000000e+03	-1.161985809437333650e-01	5.411911927255502047e-02	nan	nan
4.281000000000000000e+03	-1.159705565532071631e-01	5.402546581847737089e-02	nan	nan
4.282000000000000000e+03	-1.150866695776527893e-01	5.398926680261730005e-02	nan	nan
4.283000000000000000e+03	-1.152049540684597639e-01	5.389265426489023986e-02	nan	nan
4.284000000000000000e+03	-1.150120041515762664e-01	5.377431518360305945e-02	nan	nan
4.285000000000000000e+03	-1.142338899410238751e-01	5.368545763839416979e-02	nan	nan
4.286000000000000000e+03	-1.143534419083576531e-01	5.367424857250398945e-02	nan	nan
4.287000000000000000e+03	-1.141559649293100998e-01	5.363249620811660207e-02	nan	nan
4.288000000000000000e+03	-1.136064635072742551e-01	5.337292012755100179e-02	nan	nan
4.289000000000000000e+03	-1.134205340403128953e-01	5.342124386938788133e-02	nan	nan
4.290000000000000000e+03	-1.135289323141042139e-01	5.336434122842546868e-02	nan	nan
4.291000000000000000e+03	-1.133429153478769241e-01	5.335247631422596060e-02	nan	nan
4.292000000000000000e+03	-1.134723642846116320e-01	5.319839234999747951e-02	nan	nan
4.293000000000000000e+03	-1.129766996775195265e-01	5.316877492704411012e-02	nan	nan
4.294000000000000000e+03	-1.127224162411599034e-01	5.293119923442956426e-02	nan	nan
4.295000000000000000e+03	-1.125015492528413236e-01	5.282455618970780670e-02	nan	nan
4.296000000000000000e+03	-1.124440376657520196e-01	5.288469181364041649e-02	nan	nan
4.297000000000000000e+03	-1.118897635520657019e-01	5.282035352367466657e-02	nan	nan
4.298000000000000000e+03	-1.120486624795523356e-01	5.276666951442800929e-02	nan	nan
4.299000000000000000e+03	-1.119500329002257183e-01	5.277408305492765905e-02	nan	nan
4.300000000000000000e+03	-1.111151499322058783e-01	5.275437186636960235e-02	nan	nan
4.301000000000000000e+03	-1.106205202414844574e-01	5.271066667768051911e-02	-1.166810398446573860e-01	5.560461454041354390e-02
4.302000000000000000e+03	-1.105458769850529432e-01	5.242144012935523456e-02	nan	nan
4.303000000000000000e+03	-1.103513735034849369e-01	5.233155306333835827e-02	nan	nan
4.304000000000000000e+03	-1.099249460379131127e-01	5.235545251812783601e-02	nan	nan
4.305000000000000000e+03	-1.095263074819178561e-01	5.232207541482659929e-02	nan	nan
4.306000000000000000e+03	-1.099136693902152961e-01	5.224611937273442031e-02	nan	nan
4.307000000000000000e+03	-1.088929184214382229e-01	5.228550921532206658e-02	nan	nan
4.308000000000000000e+03	-1.090160862359086658e-01	5.216166789107939267e-02	nan	nan
4.309000000000000000e+03	-1.087814598610116479e-01	5.217772718258682774e-02	nan	nan
4.310000000000000000e+03	-1.087301265482335522e-01	5.209880502624877896e-02	nan	nan
4.311000000000000000e+03	-1.083033456210933110e-01	5.236384322422565907e-02	nan	nan
4.312000000000000000e+03	-1.078676587609110477e-01	5.235983161553851156e-02	nan	nan
4.313000000000000000e+03	-1.077702258885602227e-01	5.226177140528266013e-02	nan	nan
4.314000000000000000e+03	-1.073687030182502306e-01	5.220935488061727303e-02	nan	nan
4.315000000000000000e+03	-1.070030352016382719e-01	5.215517017017450713e-02	nan	nan
4.316000000000000000e+03	-1.063218329769359399e-01	5.226376631599730094e-02	nan	nan
4.317000000000000000e+03	-1.059363635652425667e-01	5.230721515899986601e-02	nan	nan
4.318000000000000000e+03	-1.056396217813838911e-01	5.217299125939243304e-02	nan	nan
4.319000000000000000e+03	-1.055144097676434523e-01	5.229652226014870620e-02	nan	nan
4.320000000000000000e+03	-1.046483641401860787e-01	5.207939502151139738e-02	nan	nan
4.321000000000000000e+03	-1.051647940225953065e-01	5.224745267603604637e-02	nan	nan
4.322000000000000000e+03	-1.048532727952856958e-01	5.215397587885519520e-02	nan	nan
4.323000000000000000e+03	-1.046168251072119304e-01	5.219662508483779995e-02	nan	nan
4.324000000000000000e+03	-1.047030825042545993e-01	5.218250481665272222e-02	nan	nan
4.325000000000000000e+03	-1.042869274915090988e-01	5.223013856582705422e-02	nan	nan
4.326000000000000000e+03	-1.042779154155757115e-01	5.217560572700732924e-02	nan	nan
4.327000000000000000e+03	-1.042278189520506881e-01	5.235735628179883500e-02	nan	nan
4.328000000000000000e+03	-1.039744075969396830e-01	5.215916227596979760e-02	nan	nan
4.329000000000000000e+03	-1.036670905597180808e-01	5.225098613213637749e-02	nan	nan
4.330000000000000000e+03	-1.033824255630525490e-01	5.212225042742398701e-02	nan	nan
4.331000000000000000e+03	-1.033332152462342890e-01	5.214074210936510412e-02	nan	nan
4.332000000000000000e+03	-1.036530324972756018e-01	5.225173923907164286e-02	nan	nan
4.333000000000000000e+03	-1.034990452178246034e-01	5.212408035631622971e-02	nan	nan
4.334000000000000000e+03	-1.032254096285278033e-01	5.193889208385796263e-02	nan	nan
4.335000000000000000e+03	-1.031773600427015880e-01	5.212368575694921458e-02	nan	nan
4.336000000000000000e+03	-1.027392430577851734e-01	5.174109241531530540e-02	nan	nan
4.337000000000000000e+03	-1.023650746739721146e-01	5.181559936841310943e-02	nan	nan
4.338000000000000000e+03	-1.025966179862302374e-01	5.165629524574159165e-02	nan	nan
4.339000000000000000e+03	-1.021219619461267436e-01	5.163872037872716675e-02	nan	nan
4.340000000000000000e+03	-1.023265693482243027e-01	5.144589845821965352e-02	nan	nan
4.341000000000000000e+03	-1.016403730885671042e-01	5.153376837258791254e-02	nan	nan
4.342000000000000000e+03	-1.019706609543791637e-01	5.140669871142124203e-02	nan	nan
4.343000000000000000e+03	-1.016144704996733150e-01	5.126056673354222049e-02	nan	nan
4.344000000000000000e+03	-1.016725446714572267e-01	5.118677956100706888e-02	nan	nan
4.345000000000000000e+03	-1.019854275732621635e-01	5.112606286281199536e-02	nan	nan
4.346000000000000000e+03	-1.015991731779615909e-01	5.119915479460166591e-02	nan	nan
4.347000000000000000e+03	-1.012025448174207753e-01	5.103851254701507328e-02	nan	nan
4.348000000000000000e+03	-1.009803435776036179e-01	5.104514211440751292e-02	nan	nan
4.349000000000000000e+03	-1.010849723363445862e-01	5.097045182962513937e-02	nan	nan
4.350000000000000000e+03	-1.007949178610247909e-01	5.086252069168676476e-02	nan	nan
4.351000000000000000e+03	-1.004994534268119494e-01	5.069938657629095152e-02	nan	nan
4.352000000000000000e+03	-9.978006670478714590e-02	5.076922936590354263e-02	nan	nan
4.353000000000000000e+03	-9.997130435495150957e-02	5.086316356553243628e-02	nan	nan
4.354000000000000000e+03	-9.926223026044497799e-02	5.084523844606591431e-02	nan	nan
4.355000000000000000e+03	-9.939858925511298182e-02	5.052315462003026392e-02	nan	nan
4.356000000000000000e+03	-9.916243560662103829e-02	5.064541727574811691e-02	nan	nan
4.357000000000000000e+03	-9.869896882270909333e-02	5.045221824982119158e-02	nan	nan
4.358000000000000000e+03	-9.847556248656268163e-02	5.042135490825212091e-02	nan	nan
4.359000000000000000e+03	-9.816310129638153303e-02	5.040981118755230583e-02	nan	nan
4.360000000000000000e+03	-9.799758164347345535e-02	5.041076995138301514e-02	nan	nan
4.361000000000000000e+03	-9.752853827549350096e-02	5.035588385663544025e-02	nan	nan
4.362000000000000000e+03	-9.735179727050295717e-02	5.030216931483277865e-02	nan	nan
4.363000000000000000e+03	-9.748253508763475572e-02	5.027913644991996445e-02	nan	nan
4.364000000000000000e+03	-9.745436006231462944e-02	5.030729253857338379e-02	nan	nan
4.365000000000000000e+03	-9.751966646562673646e-02	5.042974460007845078e-02	nan	nan
4.366000000000000000e+03	-9.712473705222558762e-02	5.019488394471994380e-02	nan	nan
4.367000000000000000e+03	-9.706427300204115149e-02	5.031449167279814644e-02	nan	nan
4.368000000000000000e+03	-9.665993286751668745e-02	5.024435696249441446e-02	nan	nan
4.369000000000000000e+03	-9.734817384792109063e-02	5.047001425992639345e-02	nan	nan
4.370000000000000000e+03	-9.740671022568911375e-02	5.036408842431375904e-02	nan	nan
4.371000000000000000e+03	-9.731161780856234511e-02	5.058586458414431053e-02	nan	nan
4.372000000000000000e+03	-9.698368411122632038e-02	5.047023945677062140e-02	nan	nan
4.373000000000000000e+03	-9.689621808518805723e-02	5.050015781353450056e-02	nan	nan
4.374000000000000000e+03	-9.692903833907144662e-02	5.047371855118350931e-02	nan	nan
4.375000000000000000e+03	-9.677118444072048409e-02	5.045713342332470985e-02	nan	nan
4.376000000000000000e+03	-9.664173629705348489e-02	5.049811760140973660e-02	nan	nan
4.377000000000000000e+03	-9.623849363553985126e-02	5.056085605485077794e-02	nan	nan
4.378000000000000000e+03	-9.566971622757058924e-02	5.070535192199015356e-02	nan	nan
4.379000000000000000e+03	-9.556489466239344310e-02	5.063883396817491639e-02	nan	nan
4.380000000000000000e+03	-9.558756337312432350e-02	5.075480876631233151e-02	nan	nan
4.381000000000000000e+03	-9.548287298387544975e-02	5.090396800554098516e-02	nan	nan
4.382000000000000000e+03	-9.486634457173903634e-02	5.091301923827037945e-02	nan	nan
4.383000000000000000e+03	-9.475627872648995087e-02	5.079837483582460428e-02	nan	nan
4.384000000000000000e+03	-9.442397063106590382e-02	5.084086795840029455e-02	nan	nan
4.385000000000000000e+03	-9.367158625949896511e-02	5.072998432817604070e-02	nan	nan
4.386000000000000000e+03	-9.416484515140245704e-02	5.076998943874080211e-02	nan	nan
4.387000000000000000e+03	-9.378545356398179655e-02	5.082042193140614422e-02	nan	nan
4.388000000000000000e+03	-9.381047054890429004e-02	5.086582945367108810e-02	nan	nan
4.389000000000000000e+03	-9.298502320809674815e-02	5.081884183626849544e-02	nan	nan
4.390000000000000000e+03	-9.324142358783060747e-02	5.074739050856785089e-02	nan	nan
4.391000000000000000e+03	-9.282070265726431735e-02	5.073311635267628572e-02	nan	nan
4.392000000000000000e+03	-9.270611255780115967e-02	5.074228436675014969e-02	nan	nan
4.393000000000000000e+03	-9.232896821166883261e-02	5.059617590124581427e-02	nan	nan
4.394000000000000000e+03	-9.252217023202760626e-02	5.071590870689748204e-02	nan	nan
4.395000000000000000e+03	-9.207840151913690430e-02	5.059027053944172708e-02	nan	nan
4.396000000000000000e+03	-9.194716923328842551e-02	5.050454839089442427e-02	nan	nan
4.397000000000000000e+03	-9.139381844677958722e-02	5.053246288320621671e-02	nan	nan
4.398000000000000000e+03	-9.133353226636489741e-02	5.049803095525678964e-02	nan	nan
4.399000000000000000e+03	-9.133225602670716481e-02	5.053303002134020699e-02	nan	nan
4.400000000000000000e+03	-9.099586233419845738e-02	5.039962763785207911e-02	nan	nan
4.401000000000000000e+03	-9.119870885791811488e-02	5.041719661332248748e-02	-9.733081078898794813e-02	5.292025642668846119e-02
4.402000000000000000e+03	-9.116907793320805364e-02	5.044987702119898415e-02	nan	nan
4.403000000000000000e+03	-9.128687034478284723e-02	5.046713033431624029e-02	nan	nan
4.404000000000000000e+03	-9.094145253264615536e-02	5.040336272671312040e-02	nan	nan
4.405000000000000000e+03	-9.019247839195820848e-02	5.027250278053439769e-02	nan	nan
4.406000000000000000e+03	-9.012268935881917464e-02	5.025893843367326697e-02	nan	nan
4.407000000000000000e+03	-9.017508148776809396e-02	5.027555430383399276e-02	nan	nan
4.408000000000000000e+03	-9.003765902814273026e-02	5.027170557953033331e-02	nan	nan
4.409000000000000000e+03	-8.991246265805330484e-02	5.008702090396691120e-02	nan	nan
4.410000000000000000e+03	-9.025078404628372741e-02	5.003854153053680087e-02	nan	nan
4.411000000000000000e+03	-8.994214477594537904e-02	5.003425155991404749e-02	nan	nan
4.412000000000000000e+03	-8.958988312581776803e-02	5.010675357322317419e-02	nan	nan
4.413000000000000000e+03	-8.941664471267662950e-02	5.028765502468936222e-02	nan	nan
4.414000000000000000e+03	-8.881852243135028580e-02	5.010413500315765573e-02	nan	nan
4.415000000000000000e+03	-8.900503325858430403e-02	5.009234196107632819e-02	nan	nan
4.416000000000000000e+03	-8.905617058927776941e-02	5.027780726907089132e-02	nan	nan
4.417000000000000000e+03	-8.878452268469491648e-02	5.001386301528554235e-02	nan	nan
4.418000000000000000e+03	-8.858421778811513547e-02	5.011257912598953562e-02	nan	nan
4.419000000000000000e+03	-8.922495547191267029e-02	5.000860217298640220e-02	nan	nan
4.420000000000000000e+03	-8.868756879838764207e-02	5.001329899103373194e-02	nan	nan
4.421000000000000000e+03	-8.826319805191626400e-02	4.995328572270024692e-02	nan	nan
4.422000000000000000e+03	-8.850145059324357466e-02	4.992492707478447811e-02	nan	nan
4.423000000000000000e+03	-8.825861962328181154e-02	4.979599769587184782e-02	nan	nan
4.424000000000000000e+03	-8.799502018728329322e-02	4.985598627603405469e-02	nan	nan
4.425000000000000000e+03	-8.842296759493996350e-02	4.982780077656211865e-02	nan	nan
4.426000000000000000e+03	-8.788002707524059098e-02	4.961078067225505733e-02	nan	nan
4.427000000000000000e+03	-8.804838391508240658e-02	4.971823222199532599e-02	nan	nan
4.428000000000000000e+03	-8.751455398546445497e-02	4.975804792925710845e-02	nan	nan
4.429000000000000000e+03	-8.750566432472675626e-02	4.981367282190982126e-02	nan	nan
4.430000000000000000e+03	-8.772074854073094730e-02	4.962378389615861723e-02	nan	nan
4.431000000000000000e+03	-8.770623185502579577e-02	4.972075149212476508e-02	nan	nan
4.432000000000000000e+03	-8.758701037328182892e-02	4.977429959508072183e-02	nan	nan
4.433000000000000000e+03	-8.698364772655728383e-02	4.963674941026628706e-02	nan	nan
4.434000000000000000e+03	-8.691019430596991224e-02	4.981273910572277946e-02	nan	nan
4.435000000000000000e+03	-8.692660827029105586e-02	4.987692816389466960e-02	nan	nan
4.436000000000000000e+03	-8.635565255976873633e-02	5.003485500274719444e-02	nan	nan
4.437000000000000000e+03	-8.662227889474102827e-02	5.011874940334534040e-02	nan	nan
4.438000000000000000e+03	-8.643556994210019329e-02	5.016022508584822015e-02	nan	nan
4.439000000000000000e+03	-8.552974987691068509e-02	5.004939928818592787e-02	nan	nan
4.440000000000000000e+03	-8.563274541164822562e-02	5.014816274116689482e-02	nan	nan
4.441000000000000000e+03	-8.483661663860699031e-02	5.033388408328386132e-02	nan	nan
4.442000000000000000e+03	-8.473841434718140664e-02	5.033076900319833485e-02	nan	nan
4.443000000000000000e+03	-8.380650846979217916e-02	5.026743237543439269e-02	nan	nan
4.444000000000000000e+03	-8.382231210644311425e-02	5.024202328065517642e-02	nan	nan
4.445000000000000000e+03	-8.234320889585987346e-02	5.018093377785889930e-02	nan	nan
4.446000000000000000e+03	-8.239658948903920421e-02	5.020544144916555540e-02	nan	nan
4.447000000000000000e+03	-8.170969901893769538e-02	5.035605068704651632e-02	nan	nan
4.448000000000000000e+03	-8.096875620368244875e-02	5.038770962967446809e-02	nan	nan
4.449000000000000000e+03	-8.053535334425745984e-02	5.028289530384719846e-02	nan	nan
4.450000000000000000e+03	-8.011407076754802070e-02	5.043149084812772326e-02	nan	nan
4.451000000000000000e+03	-7.944176576193184847e-02	5.044837874202946770e-02	nan	nan
4.452000000000000000e+03	-7.945103755358182140e-02	5.063500771925486671e-02	nan	nan
4.453000000000000000e+03	-7.896362335077304617e-02	5.058416167174708405e-02	nan	nan
4.454000000000000000e+03	-7.825003397510273129e-02	5.058440386699785546e-02	nan	nan
4.455000000000000000e+03	-7.756506257027986906e-02	5.059269000823517909e-02	nan	nan
4.456000000000000000e+03	-7.735654599898389439e-02	5.050086684367607881e-02	nan	nan
4.457000000000000000e+03	-7.674910750611148302e-02	5.049069434591334227e-02	nan	nan
4.458000000000000000e+03	-7.597324741738549492e-02	5.064392852855809091e-02	nan	nan
4.459000000000000000e+03	-7.626363406107451726e-02	5.039054682086428066e-02	nan	nan
