# Mr. Estimator v0.1.4
# ------------------------------------------------------------------------
# legendlabel: mydat Fit Exponential
# ------------------------------------------------------------------------
# description: mydat
# m = 0.9939981929202228
# tau = 664.4639338505722 [ms]
# fitrange: 1 <= k <= 5000 [4ms]
# function: $|A| e^{-k/\tau}$
# 	tau [ms]   = 664.4639338505722
# 	A          = 0.9795340892436178
# 
# ------------------------------------------------------------------------
# legendlabel: mydat Fit Exp+Offset
# ------------------------------------------------------------------------
# description: mydat
# m = 0.9946738350015476
# tau = 749.0076236623656 [ms]
# fitrange: 1 <= k <= 3000 [4ms]
# function: $|A| e^{-k/\tau} + O$
# 	tau [ms]   = 749.0076236623656
# 	A          = -0.9808506442087468
# 	O          = -0.03010357084595713
# 
# ------------------------------------------------------------------------
# Data
# ------------------------------------------------------------------------
# 1_steps[1ms]	2_coefficients	3_stderrs	4_mydat_coefficients	5_mydat_stderrs
2.650000000000000000e+02	2.082124291240154967e-01	4.013365078302791322e-02	nan	nan
2.660000000000000000e+02	2.069789633162147369e-01	4.003679027649358763e-02	nan	nan
2.670000000000000000e+02	2.057493210458138100e-01	3.993260101626636832e-02	nan	nan
2.680000000000000000e+02	2.045066956478386877e-01	3.983928134728088183e-02	6.614003011548372779e-01	2.117296500276453705e-02
2.690000000000000000e+02	2.032869827446798783e-01	3.974241719436184123e-02	nan	nan
2.700000000000000000e+02	2.020559727106179260e-01	3.963552156548716399e-02	nan	nan
2.710000000000000000e+02	2.007976428405787162e-01	3.952210873492541937e-02	nan	nan
2.720000000000000000e+02	1.995304909880989408e-01	3.940623135835889801e-02	6.576276687891995376e-01	2.133905994381525908e-02
2.730000000000000000e+02	1.982826230416878110e-01	3.929502018386560325e-02	nan	nan
2.740000000000000000e+02	1.970030277239656624e-01	3.919641675269423114e-02	nan	nan
2.750000000000000000e+02	1.957405582951002310e-01	3.911861247333957292e-02	nan	nan
2.760000000000000000e+02	1.944629153518342701e-01	3.902581803577769015e-02	6.544950240003408748e-01	2.138963828593047969e-02
2.770000000000000000e+02	1.932062071049796825e-01	3.892530493511716511e-02	nan	nan
2.780000000000000000e+02	1.919495661563021538e-01	3.882120868777290401e-02	nan	nan
2.790000000000000000e+02	1.906859575284010622e-01	3.872008662848504257e-02	nan	nan
2.800000000000000000e+02	1.894252055165145943e-01	3.861787420950382049e-02	6.505370355016639738e-01	2.160324200004853576e-02
2.810000000000000000e+02	1.881627299139785880e-01	3.851641878280420012e-02	nan	nan
2.820000000000000000e+02	1.868712619233611760e-01	3.842296621705717369e-02	nan	nan
2.830000000000000000e+02	1.855814276497915749e-01	3.833333950857346212e-02	nan	nan
2.840000000000000000e+02	1.842872151988618756e-01	3.823302633554340885e-02	6.469321045617049126e-01	2.182721896060105596e-02
2.850000000000000000e+02	1.829783711704101312e-01	3.814288996107618318e-02	nan	nan
2.860000000000000000e+02	1.816363626082391769e-01	3.807450550685131940e-02	nan	nan
2.870000000000000000e+02	1.803492158285631142e-01	3.798810153836983117e-02	nan	nan
2.880000000000000000e+02	1.790683469771177649e-01	3.790271279769972385e-02	6.429818797242814465e-01	2.200779883766849909e-02
2.890000000000000000e+02	1.778249428237503038e-01	3.781068255223406227e-02	nan	nan
2.900000000000000000e+02	1.765835489676316761e-01	3.770762134463653825e-02	nan	nan
2.910000000000000000e+02	1.753715211742390145e-01	3.760611139716192597e-02	nan	nan
2.920000000000000000e+02	1.742163435320610021e-01	3.751038019685088570e-02	6.396047270458569134e-01	2.210486404687523124e-02
2.930000000000000000e+02	1.730730545676473497e-01	3.742350895267967936e-02	nan	nan
2.940000000000000000e+02	1.719593693264829526e-01	3.733166910550168860e-02	nan	nan
2.950000000000000000e+02	1.708474904698531194e-01	3.724159985266884548e-02	nan	nan
2.960000000000000000e+02	1.697699031646360268e-01	3.715096614791552065e-02	6.358383052697770266e-01	2.220202308838995289e-02
2.970000000000000000e+02	1.686617192763206208e-01	3.705369826264170996e-02	nan	nan
2.980000000000000000e+02	1.675857781445851680e-01	3.694880768113407987e-02	nan	nan
2.990000000000000000e+02	1.665209765368461103e-01	3.684960286748815289e-02	nan	nan
3.000000000000000000e+02	1.654784078134851621e-01	3.673660694335579430e-02	6.327650205314885312e-01	2.245071222962997590e-02
3.010000000000000000e+02	1.644606454297264653e-01	3.662466527181109516e-02	nan	nan
3.020000000000000000e+02	1.634539983742552827e-01	3.650031168077005894e-02	nan	nan
3.030000000000000000e+02	1.624043623855810636e-01	3.637053720145360519e-02	nan	nan
3.040000000000000000e+02	1.613434290998228826e-01	3.623676770710526629e-02	6.290257690599483364e-01	2.247377141902301423e-02
3.050000000000000000e+02	1.602926904021954035e-01	3.610427416731395306e-02	nan	nan
3.060000000000000000e+02	1.592124225778173696e-01	3.596586794052995806e-02	nan	nan
3.070000000000000000e+02	1.581445835657337151e-01	3.583008042141060806e-02	nan	nan
3.080000000000000000e+02	1.570360529197352695e-01	3.568280320367447217e-02	6.252994446650667060e-01	2.271889217116994375e-02
3.090000000000000000e+02	1.559371438431500778e-01	3.553506628356625785e-02	nan	nan
3.100000000000000000e+02	1.548630443249496558e-01	3.538410500749004928e-02	nan	nan
3.110000000000000000e+02	1.537864011632894268e-01	3.523414100514576236e-02	nan	nan
3.120000000000000000e+02	1.527293201614683960e-01	3.508263838726237427e-02	6.215582202621454666e-01	2.294017736446358341e-02
3.130000000000000000e+02	1.517059401639584415e-01	3.493366875354674689e-02	nan	nan
3.140000000000000000e+02	1.507121851643274946e-01	3.478258471224755094e-02	nan	nan
3.150000000000000000e+02	1.497370125386085216e-01	3.462302378968790811e-02	nan	nan
3.160000000000000000e+02	1.488100458550008776e-01	3.446379014629142451e-02	6.182109142481374553e-01	2.304925398471525250e-02
3.170000000000000000e+02	1.478786406536704567e-01	3.432138380705578723e-02	nan	nan
3.180000000000000000e+02	1.470010005175401147e-01	3.417734772599032023e-02	nan	nan
3.190000000000000000e+02	1.461008688132807709e-01	3.401970094780069898e-02	nan	nan
3.200000000000000000e+02	1.452017297588664990e-01	3.385307420073132428e-02	6.150098078801728985e-01	2.320318333605502978e-02
3.210000000000000000e+02	1.443138678090233884e-01	3.367594261452091370e-02	nan	nan
3.220000000000000000e+02	1.434205180724920647e-01	3.350172013051701952e-02	nan	nan
3.230000000000000000e+02	1.425364547302772067e-01	3.332251827334480748e-02	nan	nan
3.240000000000000000e+02	1.416330279246671986e-01	3.315485499036939510e-02	6.108176994562543038e-01	2.329770099595836544e-02
3.250000000000000000e+02	1.407052173752379454e-01	3.298541048394109526e-02	nan	nan
3.260000000000000000e+02	1.397883177294730883e-01	3.281484444991507321e-02	nan	nan
3.270000000000000000e+02	1.388292584396490781e-01	3.264705311908049079e-02	nan	nan
3.280000000000000000e+02	1.378317146036492913e-01	3.248448612365624488e-02	6.074368265737397632e-01	2.348194348002549323e-02
3.290000000000000000e+02	1.368107218962497096e-01	3.233769234554285943e-02	nan	nan
3.300000000000000000e+02	1.357722678257277660e-01	3.218803984682222508e-02	nan	nan
3.310000000000000000e+02	1.347584423525433062e-01	3.203428390831970091e-02	nan	nan
3.320000000000000000e+02	1.337299647738640906e-01	3.188359349172203289e-02	6.037320743712581983e-01	2.373399509880008001e-02
3.330000000000000000e+02	1.326696349522486496e-01	3.175232358822401707e-02	nan	nan
3.340000000000000000e+02	1.316225996336307380e-01	3.162535100310123748e-02	nan	nan
3.350000000000000000e+02	1.305815952498502464e-01	3.149853992756112414e-02	nan	nan
3.360000000000000000e+02	1.295578537527521390e-01	3.137364438542675216e-02	6.002713600486092593e-01	2.393327646924190560e-02
3.370000000000000000e+02	1.285556710291482496e-01	3.125979176841300888e-02	nan	nan
3.380000000000000000e+02	1.275749454342087197e-01	3.112467339235707245e-02	nan	nan
3.390000000000000000e+02	1.266044398054562425e-01	3.098278096564568984e-02	nan	nan
3.400000000000000000e+02	1.256588133953722153e-01	3.083774350941164560e-02	5.967734297607413252e-01	2.416728328407794640e-02
3.410000000000000000e+02	1.247325037099728806e-01	3.068483608200274840e-02	nan	nan
3.420000000000000000e+02	1.238371464567571412e-01	3.050885530787492486e-02	nan	nan
3.430000000000000000e+02	1.229809271514762103e-01	3.032938517442212642e-02	nan	nan
3.440000000000000000e+02	1.221442996241274975e-01	3.013785061181732672e-02	5.931570100296656989e-01	2.421825423394533341e-02
3.450000000000000000e+02	1.212938473831478153e-01	2.995856082173107768e-02	nan	nan
3.460000000000000000e+02	1.204717476799846143e-01	2.977099435458283386e-02	nan	nan
3.470000000000000000e+02	1.196764265123956561e-01	2.957717889116860330e-02	nan	nan
3.480000000000000000e+02	1.188955497975245218e-01	2.938162701455126688e-02	5.901257936071778731e-01	2.441397679614967092e-02
3.490000000000000000e+02	1.181426111659503730e-01	2.917406870042639142e-02	nan	nan
3.500000000000000000e+02	1.173951362937945830e-01	2.896500325132704903e-02	nan	nan
3.510000000000000000e+02	1.166811285549889388e-01	2.874954921477999858e-02	nan	nan
3.520000000000000000e+02	1.159529806579736866e-01	2.854871619618342543e-02	5.865171261549935178e-01	2.461775044832044054e-02
3.530000000000000000e+02	1.152133560017734037e-01	2.834952996007944481e-02	nan	nan
3.540000000000000000e+02	1.144466995427763506e-01	2.816019319906288773e-02	nan	nan
3.550000000000000000e+02	1.136848277337524776e-01	2.797417712291856359e-02	nan	nan
3.560000000000000000e+02	1.129009046366436231e-01	2.780031199344185078e-02	5.829233111462964745e-01	2.484924625850699204e-02
3.570000000000000000e+02	1.121192489739244735e-01	2.762084148482982920e-02	nan	nan
3.580000000000000000e+02	1.113397499052469347e-01	2.743802013778662979e-02	nan	nan
3.590000000000000000e+02	1.105597559176455802e-01	2.725038395533756208e-02	nan	nan
3.600000000000000000e+02	1.097922156442324021e-01	2.706860055718938313e-02	5.798638306847743173e-01	2.503962896837349378e-02
3.610000000000000000e+02	1.090778399371709062e-01	2.687901523501017367e-02	nan	nan
3.620000000000000000e+02	1.083750946375384022e-01	2.669867785889318973e-02	nan	nan
3.630000000000000000e+02	1.077059803283677841e-01	2.652557384973776647e-02	nan	nan
3.640000000000000000e+02	1.070406328180113775e-01	2.634823304466094376e-02	5.762312025283827799e-01	2.524886816288245822e-02
3.650000000000000000e+02	1.064114165984192395e-01	2.617957923711096077e-02	nan	nan
3.660000000000000000e+02	1.058404562561457707e-01	2.600888286713275849e-02	nan	nan
3.670000000000000000e+02	1.052879368062366455e-01	2.585482517348785397e-02	nan	nan
3.680000000000000000e+02	1.047762462159348429e-01	2.569199826503084164e-02	5.731550811270913481e-01	2.541974028051050688e-02
3.690000000000000000e+02	1.043323104845669674e-01	2.552221022640837125e-02	nan	nan
3.700000000000000000e+02	1.038868691827414398e-01	2.534975565087833893e-02	nan	nan
3.710000000000000000e+02	1.034451142122847223e-01	2.517419820766205948e-02	nan	nan
3.720000000000000000e+02	1.029761402234200263e-01	2.498086716738991825e-02	5.689840656503093452e-01	2.572854399205082992e-02
3.730000000000000000e+02	1.025136574841330750e-01	2.478241843321832283e-02	nan	nan
3.740000000000000000e+02	1.020626424514899933e-01	2.458155529661291624e-02	nan	nan
3.750000000000000000e+02	1.016233453060898101e-01	2.438188853667977440e-02	nan	nan
3.760000000000000000e+02	1.012028658217015709e-01	2.418202185047733585e-02	5.656544626732062930e-01	2.593118332734162951e-02
3.770000000000000000e+02	1.007903826686401272e-01	2.397969889995022960e-02	nan	nan
3.780000000000000000e+02	1.003675463505404319e-01	2.377061988233778594e-02	nan	nan
3.790000000000000000e+02	9.997414567469656288e-02	2.356180277643431589e-02	nan	nan
3.800000000000000000e+02	9.961811323256018758e-02	2.334758070212634290e-02	5.628643950493070758e-01	2.603013578616491033e-02
3.810000000000000000e+02	9.926754556522457418e-02	2.313229948837710812e-02	nan	nan
3.820000000000000000e+02	9.890529983011550619e-02	2.291803167584352888e-02	nan	nan
3.830000000000000000e+02	9.859290160237973999e-02	2.270012161840524040e-02	nan	nan
3.840000000000000000e+02	9.827371906904362742e-02	2.247677596027676181e-02	5.591014508523211024e-01	2.619017440576485931e-02
3.850000000000000000e+02	9.796562260619631757e-02	2.225050917980789245e-02	nan	nan
3.860000000000000000e+02	9.765698672540480685e-02	2.201345233428957451e-02	nan	nan
3.870000000000000000e+02	9.738103836293536542e-02	2.178043620646567466e-02	nan	nan
3.880000000000000000e+02	9.706723555288872263e-02	2.155643263305865795e-02	5.560906063859164528e-01	2.643642301533450159e-02
3.890000000000000000e+02	9.675859274716111513e-02	2.135634642029132085e-02	nan	nan
3.900000000000000000e+02	9.647181358348121127e-02	2.115594627760597826e-02	nan	nan
3.910000000000000000e+02	9.618039029326583278e-02	2.095933509060528277e-02	nan	nan
3.920000000000000000e+02	9.588321578661096467e-02	2.077601495891573391e-02	5.523590404206807358e-01	2.656971304478374096e-02
3.930000000000000000e+02	9.559882333718425218e-02	2.059423073766671400e-02	nan	nan
3.940000000000000000e+02	9.528914059455043106e-02	2.042330430106127637e-02	nan	nan
3.950000000000000000e+02	9.494637273907133301e-02	2.026615106933507202e-02	nan	nan
3.960000000000000000e+02	9.463490339612537494e-02	2.010723093501856629e-02	5.493457532627009643e-01	2.672489992388460758e-02
3.970000000000000000e+02	9.430603715754433403e-02	1.995173938648180101e-02	nan	nan
3.980000000000000000e+02	9.396250641435181794e-02	1.978154428238621670e-02	nan	nan
3.990000000000000000e+02	9.364429289865436323e-02	1.960061119393563187e-02	nan	nan
4.000000000000000000e+02	9.332696855504982181e-02	1.939819108190972419e-02	5.465883812558200994e-01	2.677904505436173171e-02
4.010000000000000000e+02	9.303003260095177307e-02	1.919672623522181154e-02	nan	nan
4.020000000000000000e+02	9.274062432879821849e-02	1.898506935115323868e-02	nan	nan
4.030000000000000000e+02	9.241030797179315692e-02	1.877193167976448640e-02	nan	nan
4.040000000000000000e+02	9.207418791558615034e-02	1.855365114970324025e-02	5.431566482075432800e-01	2.702141619076617665e-02
4.050000000000000000e+02	9.176936516140968281e-02	1.833322509225491712e-02	nan	nan
4.060000000000000000e+02	9.149574992768419457e-02	1.811083066512880410e-02	nan	nan
4.070000000000000000e+02	9.120073002109131688e-02	1.788885422980126053e-02	nan	nan
4.080000000000000000e+02	9.090342742825077704e-02	1.766606137241781560e-02	5.399071202513718859e-01	2.722384411241823843e-02
4.090000000000000000e+02	9.066128665536107856e-02	1.744144109221004713e-02	nan	nan
4.100000000000000000e+02	9.039064862646542520e-02	1.721850449100875008e-02	nan	nan
4.110000000000000000e+02	9.011839966361387400e-02	1.698817606994923457e-02	nan	nan
4.120000000000000000e+02	8.985288935630789120e-02	1.675257081088214750e-02	5.372234557947428435e-01	2.723865271284555550e-02
4.130000000000000000e+02	8.957455229099139937e-02	1.652614603776791577e-02	nan	nan
4.140000000000000000e+02	8.927535442995085391e-02	1.630251913024247448e-02	nan	nan
4.150000000000000000e+02	8.900152765641237973e-02	1.607638789132438684e-02	nan	nan
4.160000000000000000e+02	8.870227893659098084e-02	1.585615091564985049e-02	5.341276780022043980e-01	2.737014097721153505e-02
4.170000000000000000e+02	8.840808299887095711e-02	1.562297659917204207e-02	nan	nan
4.180000000000000000e+02	8.808637903246578638e-02	1.539128541545502910e-02	nan	nan
4.190000000000000000e+02	8.780538857762316962e-02	1.516421362527659196e-02	nan	nan
4.200000000000000000e+02	8.753695276543484172e-02	1.494040046144390170e-02	5.309790186390938027e-01	2.759639334897436014e-02
4.210000000000000000e+02	8.726161732034769247e-02	1.471517953884742859e-02	nan	nan
4.220000000000000000e+02	8.697664282236169941e-02	1.448235647992353152e-02	nan	nan
4.230000000000000000e+02	8.667178954601981178e-02	1.426490090290622598e-02	nan	nan
4.240000000000000000e+02	8.638077002735358723e-02	1.405982258096030897e-02	5.277843882012188681e-01	2.785956410642736678e-02
4.250000000000000000e+02	8.615149700843582892e-02	1.386545457163423228e-02	nan	nan
4.260000000000000000e+02	8.593203837478410878e-02	1.366007800135085604e-02	nan	nan
4.270000000000000000e+02	8.570085536990137975e-02	1.347167771371359304e-02	nan	nan
4.280000000000000000e+02	8.549199839673551904e-02	1.328493644379435436e-02	5.249301354031542521e-01	2.786592033641752814e-02
4.290000000000000000e+02	8.525310408167884046e-02	1.310362401695516418e-02	nan	nan
4.300000000000000000e+02	8.498362797864153495e-02	1.293659549491120442e-02	nan	nan
4.310000000000000000e+02	8.475454215339899011e-02	1.276057822226848645e-02	nan	nan
4.320000000000000000e+02	8.450113577517714969e-02	1.257668447267197044e-02	5.222848827975044017e-01	2.800030332756796650e-02
4.330000000000000000e+02	8.421652980871106864e-02	1.241028661755186856e-02	nan	nan
4.340000000000000000e+02	8.391959553046277054e-02	1.224472823154005782e-02	nan	nan
4.350000000000000000e+02	8.365286406413879883e-02	1.207002181480495290e-02	nan	nan
4.360000000000000000e+02	8.339411783539585343e-02	1.190078881334708481e-02	5.189422905017686549e-01	2.808888603495763789e-02
4.370000000000000000e+02	8.314551918546217446e-02	1.173569759302481828e-02	nan	nan
4.380000000000000000e+02	8.295700232022557019e-02	1.155939121528725202e-02	nan	nan
4.390000000000000000e+02	8.277247418392459644e-02	1.137480462816441336e-02	nan	nan
4.400000000000000000e+02	8.263453556520367060e-02	1.117420840560964801e-02	5.159628930359347887e-01	2.836335722185675742e-02
4.410000000000000000e+02	8.248481648262707966e-02	1.096774307911966943e-02	nan	nan
4.420000000000000000e+02	8.233431641465341344e-02	1.076768351623535666e-02	nan	nan
4.430000000000000000e+02	8.221474090731870077e-02	1.057471773583264218e-02	nan	nan
4.440000000000000000e+02	8.204528549924830494e-02	1.039093637815079879e-02	5.133040219816156213e-01	2.836747443394546653e-02
4.450000000000000000e+02	8.188769500803223800e-02	1.020391303676272156e-02	nan	nan
4.460000000000000000e+02	8.174533573565517797e-02	1.003488089947052360e-02	nan	nan
4.470000000000000000e+02	8.157937564328780755e-02	9.874200740050973271e-03	nan	nan
4.480000000000000000e+02	8.142992670933717203e-02	9.717792635163017070e-03	5.101388464039680049e-01	2.856088912875867983e-02
4.490000000000000000e+02	8.130529526237237348e-02	9.565019740504374091e-03	nan	nan
4.500000000000000000e+02	8.114286041671936456e-02	9.417483595365034113e-03	nan	nan
4.510000000000000000e+02	8.097290352568231597e-02	9.278933913477180676e-03	nan	nan
4.520000000000000000e+02	8.078116828060891152e-02	9.161053605725465177e-03	5.069660229951746810e-01	2.877570429042240405e-02
4.530000000000000000e+02	8.059158661943932600e-02	9.053338530223426980e-03	nan	nan
4.540000000000000000e+02	8.034915770079172070e-02	8.954564728410758720e-03	nan	nan
4.550000000000000000e+02	8.007262482806680459e-02	8.854869140384058132e-03	nan	nan
4.560000000000000000e+02	7.978127714074016719e-02	8.764975901336659325e-03	5.043178402689502127e-01	2.881288277664064909e-02
4.570000000000000000e+02	7.949596528885810587e-02	8.685881516133881625e-03	nan	nan
4.580000000000000000e+02	7.921574941406037129e-02	8.625144248528959084e-03	nan	nan
4.590000000000000000e+02	7.888098142972257976e-02	8.577045965047890713e-03	nan	nan
4.600000000000000000e+02	7.853349918285036646e-02	8.531277872896829775e-03	5.013008053833838407e-01	2.897330211103003178e-02
4.610000000000000000e+02	7.821400277495532682e-02	8.494988892264125624e-03	nan	nan
4.620000000000000000e+02	7.785658214868101945e-02	8.469854510832272934e-03	nan	nan
4.630000000000000000e+02	7.752807049538570916e-02	8.443532610790026316e-03	nan	nan
4.640000000000000000e+02	7.724171070012450513e-02	8.429179714903521983e-03	4.986332018988829939e-01	2.915040398018211090e-02
4.650000000000000000e+02	7.696968725749479823e-02	8.414065757423311656e-03	nan	nan
4.660000000000000000e+02	7.672188343038052749e-02	8.408664821508132076e-03	nan	nan
4.670000000000000000e+02	7.648761756205021967e-02	8.418746862478804910e-03	nan	nan
4.680000000000000000e+02	7.622645773644816380e-02	8.448405254977427170e-03	4.951943730757369377e-01	2.938809221261386509e-02
4.690000000000000000e+02	7.598182755098789598e-02	8.479895279416550108e-03	nan	nan
4.700000000000000000e+02	7.572194436202764334e-02	8.518604844594716147e-03	nan	nan
4.710000000000000000e+02	7.547557972640822621e-02	8.563520189333664878e-03	nan	nan
4.720000000000000000e+02	7.521918070574826198e-02	8.610259625072754289e-03	4.924468259327391406e-01	2.960272414694658377e-02
4.730000000000000000e+02	7.497184267193998664e-02	8.652987801712880983e-03	nan	nan
4.740000000000000000e+02	7.473435457389268621e-02	8.703443374686772871e-03	nan	nan
4.750000000000000000e+02	7.449769653857288287e-02	8.758479721289146036e-03	nan	nan
4.760000000000000000e+02	7.424458511332149291e-02	8.820930109309772435e-03	4.892913084262455747e-01	2.976710499491942372e-02
4.770000000000000000e+02	7.398760215728926448e-02	8.903164079645106352e-03	nan	nan
4.780000000000000000e+02	7.371965124324114660e-02	8.981078710634008214e-03	nan	nan
4.790000000000000000e+02	7.345045789154278082e-02	9.051614067372534128e-03	nan	nan
4.800000000000000000e+02	7.317718828402053344e-02	9.125446255653700198e-03	4.863585349578567474e-01	2.998514332785202213e-02
4.810000000000000000e+02	7.293048438772695152e-02	9.187692088511499253e-03	nan	nan
4.820000000000000000e+02	7.267521459199118017e-02	9.257725620901430599e-03	nan	nan
